JobName, Success, Time start, time schedule, Time start Exec, Time End Exec, Tier, Type
Job441,1,1355.592568,85000.040723,85004.010661,109001.643401,GRIDKA,jobInfo->type
Job382,1,1134.426971,78000.021907,78074.392158,109428.071185,RRCKI,jobInfo->type
Job268,1,761.501228,1000.023404,1000.024486,109614.394548,RAL,jobInfo->type
Job224,1,621.729948,1000.023404,1000.024486,109714.755790,RAL,jobInfo->type
Job30,1,64.168958,1000.013454,1000.013661,109848.065559,CERN,jobInfo->type
Job240,1,687.510841,54000.036393,54052.022056,109864.354544,PIC,jobInfo->type
Job8,1,24.398954,1000.012165,1000.013247,109933.882436,RRCKI,jobInfo->type
Job298,1,858.350505,26000.028816,26000.029899,110132.391586,IN2P3,jobInfo->type
Job158,1,429.973745,1000.014744,1000.015826,110335.975308,CNAF,jobInfo->type
Job270,1,766.032517,1000.023404,1000.024486,110411.822976,RAL,jobInfo->type
Job229,1,647.889633,1000.023404,1000.024486,110776.056564,RAL,jobInfo->type
Job232,1,662.547979,1000.023404,1000.024486,110781.437656,RAL,jobInfo->type
Job388,1,1152.013233,90000.024072,90000.704212,111000.813669,RRCKI,jobInfo->type
Job369,1,1100.700807,78000.021907,78074.392158,111519.176994,RRCKI,jobInfo->type
Job324,1,982.702708,32000.033146,32000.034228,112133.977029,IN2P3,jobInfo->type
Job220,1,612.239217,1000.023404,1000.024486,112369.886988,RAL,jobInfo->type
Job452,1,1389.919354,86000.041806,86007.151840,112771.065776,CNAF,jobInfo->type
Job50,1,108.047063,1000.013454,1000.013661,112848.210945,CERN,jobInfo->type
Job154,1,409.618605,1000.014744,1000.015826,112929.856456,CNAF,jobInfo->type
Job297,1,855.998850,25000.029899,25000.030981,113425.754929,RAL,jobInfo->type
